167,0.533547,-0.27435
168,0.676481,0.0904596
169,0.665315,0.0573282
170,0.646046,0.0157795
171,0.643991,-0.00815678
172,0.434621,-0.0495596
173,0.622365,-0.106649
174,0.622365,-0.106649
175,0.4115,-0.182911
176,0.61699,-0.306819
177,0.628358,-0.31503
178,0.623773,-0.341949
179,0.636997,-0.351857
180,0.632419,-0.348426
181,0.651957,-0.363065
182,0.435704,-0.201044
183,0.454898,-0.215425
184,0.461824,-0.220614
185,0.362908,-0.123291
186,0.362908,-0.123291
187,0.475809,-0.231092
188,0.475809,-0.231092
189,0.368038,-0.126997
190,0.358043,-0.166554
191,0.358043,-0.166554
192,0.358043,-0.166554
193,0.358043,-0.166554
194,0.358043,-0.166554
195,0.358043,-0.166554
196,0.358043,-0.166554
197,0.665151,-0.0531411
198,0.420111,-0.189362
199,0.312845,-0.108997
200,0.619929,-0.308941
201,0.622873,-0.341274
202,0.622873,-0.341274
203,0.413193,-0.209396
204,0.418335,-0.188031
205,0.415586,-0.211255
206,0.415586,-0.211255
207,0.420311,-0.189512
208,0.43248,-0.198629
209,0.420119,-0.214777
210,0.420119,-0.214777
211,0.425387,-0.218869
212,0.439838,-0.230095
213,0.441376,-0.23129
214,0.45943,-0.218821
215,0.47946,-0.233827
216,0.377287,-0.157278
217,0.490691,-0.242242
218,0.474255,-0.256831
219,0.470777,-0.254129
220,0.468506,-0.252365
221,0.469056,-0.252792
222,0.471482,-0.254677
223,0.471018,-0.254317
224,0.470234,-0.253707
225,0.471856,-0.254967
226,0.472068,-0.255132
227,0.469902,-0.253449
228,0.44994,-0.264895
229,0.456793,-0.243266
230,0.43977,-0.256706
231,0.45167,-0.239286
232,0.4437,-0.233095
233,0.443304,-0.206738
234,0.434058,-0.199812
235,0.414475,-0.160539
236,0.414475,-0.160539
237,0.314087,-0.109927
238,0.3872,-0.164705
239,0.3872,-0.164705
240,0.381207,-0.160215
241,0.561486,-0.295282
242,0.569122,-0.301003
243,0.558084,-0.292734
244,0.377098,-0.133541
245,0.377098,-0.133541
246,0.568311,-0.271657
247,0.53597,-0.248297
248,0.353542,-0.16072
249,0.576088,-0.249048
250,0.576088,-0.249048
251,0.576088,-0.249048
252,0.576088,-0.249048
253,0.338517,-0.0354037
254,0.338517,-0.0354037
255,0.338517,-0.0354037
256,0.0685737,0.0268373
257,0.151359,0.0815201
258,-0.204609,0.0536115
259,-0.233086,0.0642357
260,-0.660773,0.113573
261,-0.660773,0.113573
262,-0.59367,-0.179037
263,-0.59309,-0.256713
264,-0.581889,-0.239266
265,-0.595988,-0.227914
266,-0.615298,-0.238183
267,-0.615987,-0.237608
268,-0.608438,-0.217889
269,-0.619495,-0.234681
270,-0.610977,-0.215845
271,-0.605865,-0.219961
272,-0.608354,-0.217957
273,-0.600525,-0.22426
274,-0.596941,-0.227147
275,-0.600327,-0.22442
276,-0.596573,-0.227443
277,-0.595978,-0.227922
278,-0.595794,-0.22807
279,-0.595994,-0.227909
280,-0.590702,-0.206371
281,-0.589622,-0.207209
282,-0.57747,-0.21665
283,-0.569347,-0.222959
284,-0.570427,-0.222121
285,-0.585134,-0.236654
286,-0.567403,-0.22447
287,-0.558239,-0.231589
288,-0.561849,-0.228784
289,-0.545688,-0.214986
290,-0.544108,-0.21617
291,-0.496241,-0.252033
292,-0.47947,-0.237144
293,-0.594322,-0.154185
294,-0.584945,-0.185574
295,-1.06099,0.14371
296,-0.686368,0.0974948
297,-0.679738,0.0736861
298,-1.00388,0.0776267
299,-1.00452,0.0667386
300,-0.968888,0.0525925
301,-0.947559,0.0282373
302,-0.924193,-0.0150955
303,-0.895044,-0.0375836
304,-0.864892,-0.0836916
305,-0.537158,-0.303382
306,-0.537158,-0.303382
307,-0.552568,-0.318989
308,-0.705931,-0.186418
309,-0.56003,-0.341645
310,-0.537917,-0.331654
311,-0.558098,-0.343376
312,-0.558098,-0.343376
313,-0.726078,-0.217693
314,-0.702259,-0.214295
315,-0.489098,-0.343482
316,-0.497787,-0.366343
317,-0.769953,-0.131075
318,-0.500886,-0.363665
319,-0.696601,-0.194483
320,-0.67943,-0.184672
321,-0.688076,-0.177458
322,-0.692424,-0.17383
323,-0.69414,-0.172398
324,-0.72074,-0.150204
325,-0.720484,-0.127669
326,-0.788511,-0.0936568
327,-0.798784,-0.0646214
328,-0.798784,-0.0646214
329,-0.798784,-0.0646214
330,-0.798784,-0.0646214
331,-0.798784,-0.0646214
332,-0.798784,-0.0646214
333,-0.798784,-0.0646214
334,-0.798784,-0.0646214
335,-0.798784,-0.0646214
336,-0.798784,-0.0646214
337,-0.798784,-0.0646214
338,-0.798784,-0.0646214
339,-0.798784,-0.0646214
340,-0.798784,-0.0646214
341,-0.798784,-0.0646214
342,-0.798784,-0.0646214
343,-0.798784,-0.0646214
344,-0.798784,-0.0646214
345,-0.798784,-0.0646214
346,-0.798784,-0.0646214
